user_id,degree_centrality,betweenness_centrality,name
100004050046325,0.0015899704864903307,9.442922562891129e-10,Yazzmin Iyonna
100007056184198,0.001518853595720795,2.0047997860965876e-11,Tarik Prettyboii Hawkins
100026754486310,0.0015137738178086855,1.4727670690598672e-11,Jonny TwoTimes
100011497188133,0.0015086940398965757,3.0797087703199528e-12,Lı Hãwkînś
100060989023444,0.001473135594511808,0.0,Brandon King
100077554682365,0.0014680558165996982,2.661874333373498e-11,Jay Fly
100013937103589,0.0014274175933028208,1.0909921241460787e-09,Ynic Jerome
100022359563262,0.0014223378153907112,1.2943816583238767e-09,Kayy Kayy
100025787403386,0.0013867793700059433,1.5485605256255144e-09,Robert Chandler
100013386254481,0.0012953433675879692,7.394302054532405e-10,Li Journee
100032244336241,0.0012953433675879692,9.92861138648904e-10,Mikaiya Scott
100033427282978,0.0012902635896758594,6.457926752316171e-10,Jah Keriya
100091491212989,0.00128010403385164,1.7919125588957908e-11,Blade Brown
100012001179739,0.00128010403385164,5.672888016518354e-10,Luh JJ
100047768265542,0.0012750242559395305,8.111506214072731e-10,Aajah Kayior
100080233885773,0.001249625366378982,4.531298291443925e-11,Freddie Hawkins
100044557186767,0.0012394658105547626,8.771761863665684e-10,Dyamond Williams
100023169315589,0.001234386032642653,1.7643652761862995e-09,Unique Shine
100025309299822,0.001234386032642653,2.685947170269936e-09,Joe Shiesty
100082884934362,0.0012242264768184336,5.861014333332142e-12,Po Pezzy
100009852574760,0.0012191466989063238,1.6061564589845691e-09,Ja Miaa
100046732733196,0.0012089871430821045,3.9071290002489975e-09,Li Ladd
100005657280386,0.0011785084756094463,2.1524714612528883e-09,Da Real Keke
100068682716175,0.001168348919785227,9.31344385625718e-10,Destinee Renae
100007924368838,0.0011632691418731174,1.5433266694133766e-10,Juanderius Woods
100024793638320,0.0011581893639610076,6.779025902129241e-10,Alexius Reniecee
100012013067606,0.0011581893639610076,1.1686204230691888e-09,Jasmine LaNiquee
100005060614787,0.0011480298081367882,1.6980453767483923e-09,Ari Nicole
100044694255507,0.0011378702523125689,1.1837380540507923e-09,DeMya Michelle
100013579270510,0.0011327904744004593,8.248983788326319e-10,Eriuna Unique
100061124030400,0.0011327904744004593,1.1230886259061324e-09,Prettiy Red
100012578170445,0.0011124713627520206,4.5424412879777846e-10,Alexandra Carri
100029056810432,0.0011073915848399108,4.4986579936829305e-09,Sadarryes Phillips
100024564532306,0.0011023118069278012,8.803191360597684e-10,Dazzalynn Aaliyahh
100027586393917,0.0011023118069278012,6.337054692970067e-10,Ahmad Jah
100022830728984,0.0011023118069278012,5.923438444547966e-10,Ne Ne
100060905966440,0.0010972320290156914,2.774907196265518e-09,FbJail Jayla
100014291826427,0.001071833139455143,6.11984052519268e-10,Na Khyaa
100008996107885,0.0010616735836309237,5.814848536864813e-10,Ti Erra
100025748764732,0.0010616735836309237,5.313058439849468e-10,Jerica Cain
